index,session_index,trial_index,coherence,duration,duration_index,direction,response,correct
1,1,36.0,0.029999999999999999,0.29999999999999999,1.0,0.0,2.0,True
2,1,25.0,0.029999999999999999,0.32384937238493722,1.0,3.1415926535897931,1.0,True
3,1,222.0,0.029999999999999999,0.5861924686192469,1.0,0.0,2.0,True
4,1,63.0,0.029999999999999999,0.61004184100418413,1.0,3.1415926535897931,2.0,False
5,1,171.0,0.029999999999999999,0.87238493723849375,2.0,0.0,2.0,True
6,1,129.0,0.029999999999999999,0.89623430962343087,2.0,3.1415926535897931,2.0,False
7,1,169.0,0.029999999999999999,1.1585774058577407,2.0,0.0,1.0,False
8,1,234.0,0.029999999999999999,1.1824267782426778,2.0,3.1415926535897931,1.0,True
9,1,69.0,0.029999999999999999,1.4447698744769877,3.0,0.0,1.0,False
10,1,26.0,0.029999999999999999,1.4686192468619248,3.0,3.1415926535897931,2.0,False
11,1,134.0,0.029999999999999999,1.7309623430962344,3.0,0.0,1.0,False
12,1,90.0,0.029999999999999999,1.7548117154811715,3.0,3.1415926535897931,1.0,True
13,1,56.0,0.029999999999999999,2.0171548117154812,4.0,0.0,2.0,True
14,1,189.0,0.029999999999999999,2.0410041841004185,4.0,3.1415926535897931,2.0,False
15,1,58.0,0.029999999999999999,2.3033472803347279,4.0,0.0,1.0,False
16,1,181.0,0.029999999999999999,2.3271966527196652,4.0,3.1415926535897931,1.0,True
17,1,60.0,0.029999999999999999,2.5895397489539751,5.0,0.0,2.0,True
18,1,217.0,0.029999999999999999,2.613389121338912,5.0,3.1415926535897931,2.0,False
19,1,94.0,0.029999999999999999,2.8757322175732218,5.0,0.0,1.0,False
20,1,73.0,0.029999999999999999,2.8995815899581592,5.0,3.1415926535897931,2.0,False
21,1,142.0,0.029999999999999999,3.1619246861924686,6.0,0.0,1.0,False
22,1,208.0,0.029999999999999999,3.1857740585774059,6.0,3.1415926535897931,1.0,True
23,1,19.0,0.029999999999999999,3.4481171548117153,6.0,0.0,1.0,False
24,1,233.0,0.029999999999999999,3.4719665271966527,6.0,3.1415926535897931,1.0,True
25,1,128.0,0.029999999999999999,3.7343096234309625,7.0,0.0,1.0,False
26,1,215.0,0.029999999999999999,3.7581589958158994,7.0,3.1415926535897931,1.0,True
27,1,150.0,0.029999999999999999,4.0205020920502097,7.0,0.0,2.0,True
28,1,51.0,0.029999999999999999,4.0443514644351461,7.0,3.1415926535897931,1.0,True
29,1,48.0,0.029999999999999999,4.306694560669456,8.0,0.0,2.0,True
30,1,59.0,0.029999999999999999,4.3305439330543933,8.0,3.1415926535897931,2.0,False
31,1,196.0,0.029999999999999999,4.5928870292887032,8.0,0.0,2.0,True
32,1,190.0,0.029999999999999999,4.6167364016736405,8.0,3.1415926535897931,1.0,True
33,1,116.0,0.029999999999999999,4.8790794979079504,9.0,0.0,1.0,False
34,1,158.0,0.029999999999999999,4.9029288702928877,9.0,3.1415926535897931,1.0,True
35,1,236.0,0.029999999999999999,5.1652719665271967,9.0,0.0,2.0,True
36,1,112.0,0.029999999999999999,5.189121338912134,9.0,3.1415926535897931,2.0,False
37,1,98.0,0.029999999999999999,5.4514644351464439,10.0,0.0,2.0,True
38,1,173.0,0.029999999999999999,5.4753138075313812,10.0,3.1415926535897931,1.0,True
39,1,193.0,0.029999999999999999,5.737656903765691,10.0,0.0,2.0,True
40,1,170.0,0.029999999999999999,5.7615062761506275,10.0,3.1415926535897931,2.0,False
41,1,35.0,0.059999999999999998,0.34769874476987445,1.0,0.0,1.0,False
42,1,101.0,0.059999999999999998,0.37154811715481173,1.0,3.1415926535897931,1.0,True
43,1,88.0,0.059999999999999998,0.63389121338912124,1.0,0.0,2.0,True
44,1,99.0,0.059999999999999998,0.65774058577405858,1.0,3.1415926535897931,1.0,True
